run,type,entropy_0,entropy_1,entropy_2,entropy_3,entropy_4,entropy_5,entropy_6,entropy_7,entropy_8,entropy_9,entropy_10,entropy_11,entropy_12,entropy_13,entropy_14,entropy_15,entropy_16,entropy_17,entropy_18,entropy_19,entropy_20,entropy_21,entropy_22,entropy_23,entropy_24,entropy_25,entropy_26,entropy_27,entropy_28,entropy_29,entropy_30,entropy_31,entropy_32,entropy_33,entropy_34,entropy_35,entropy_36,entropy_37,entropy_38,entropy_39,entropy_40,entropy_41,entropy_42,entropy_43,entropy_44,entropy_45,entropy_46,entropy_47,entropy_48,entropy_49,entropy_50,entropy_51,entropy_52,entropy_53,entropy_54,entropy_55,entropy_56,entropy_57,entropy_58,entropy_59,entropy_60,entropy_61,entropy_62,entropy_63,entropy_64,entropy_65,entropy_66,entropy_67,entropy_68,entropy_69,entropy_70,entropy_71,entropy_72,entropy_73,entropy_74,entropy_75,entropy_76,entropy_77,entropy_78,entropy_79,entropy_80,entropy_81,entropy_82,entropy_83,entropy_84,entropy_85,entropy_86,entropy_87,entropy_88,entropy_89,entropy_90,entropy_91,entropy_92,entropy_93,entropy_94,entropy_95,entropy_96,entropy_97,entropy_98,entropy_99,entropy_100,entropy_101,entropy_102,entropy_103,entropy_104,entropy_105,entropy_106,entropy_107,entropy_108,entropy_109,entropy_110,entropy_111,entropy_112,entropy_113,entropy_114,entropy_115,entropy_116,entropy_117,entropy_118,entropy_119,entropy_120,entropy_121,entropy_122,entropy_123,entropy_124,entropy_125,entropy_126,entropy_127,entropy_128,entropy_129,entropy_130,entropy_131,entropy_132,entropy_133,entropy_134,entropy_135,entropy_136,entropy_137,entropy_138,entropy_139,entropy_140,entropy_141,entropy_142,entropy_143,entropy_144
363,lost,0,4.807354922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,won,0,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,won,0,4.807354922,1.584962501,2.584962501,2.584962501,1,1,1,1,1,1,0,0,0,0,1.584962501,1.584962501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,won,0,2.584962501,2.584962501,4.169925001,2.584962501,4.169925001,4.169925001,4.169925001,2.584962501,2.584962501,0,0,0,0,0,0,0,0,1.584962501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,won,0,1,1,0,0,0,1,0,0,0,0,0,1.584962501,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,won,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.584962501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,lost,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,won,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,won,0,2,2,3.584962501,3.584962501,2,3.584962501,3.584962501,3.584962501,3.584962501,3,3,3,4.584962501,3.584962501,3,3,3,3,3,3,4,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1.584962501,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,won,0,1.584962501,3.169925001,3.584962501,5.906890596,5.169925001,5.169925001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.584962501,1.584962501,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,lost,0,4.807354922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,lost,0,5.807354922,8.894817763,11.97297979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,lost,0,5.807354922,8.049848549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,won,0,3,3.700439718,1.584962501,1.584962501,3.169925001,3.169925001,3.584962501,4.392317423,4.392317423,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,2.584962501,2.584962501,2.584962501,2.584962501,2.584962501,2.584962501,2.584962501,2.584962501,2.584962501,2.584962501,2.584962501,2.584962501,2.584962501,2.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,3.169925001,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,lost,0,3,4.584962501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,won,0,5.807354922,6.321928095,5.044394119,6.491853096,6.22881869,6.108524457,5.906890596,8.661778098,2.584962501,2.584962501,2.584962501,4.169925001,4.169925001,3.584962501,1.584962501,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,lost,0,4.807354922,8.049848549,10.71424552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,lost,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,won,0,0,0,0,0,0,0,1,1,1,1.584962501,1,0,0,0,0,0,0,1,2.584962501,2.321928095,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,lost,0,4.807354922,6.022367813,4.906890596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,won,0,5.807354922,6.321928095,5.044394119,5.754887502,7.257387843,7.977279923,2.584962501,4.169925001,4.169925001,4.169925001,5.754887502,5.754887502,4.169925001,5.754887502,5.754887502,5.754887502,5.754887502,5.754887502,3.584962501,2.584962501,2.584962501,2.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,3.169925001,3.169925001,3.169925001,1.584962501,2.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1,2.584962501,2.584962501,1,1,2.584962501,2.584962501,3.584962501,5.169925001,5.169925001,4.584962501,6.169925001,5.169925001,5.169925001,5.169925001,5.169925001,5.169925001,4.584962501,4.584962501,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.584962501,3.584962501,3,3,4.584962501,3,3,2,2,2,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,lost,0,6.129283017,9.344295908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,won,0,4.807354922,6.022367813,4.247927513,3.169925001,2.584962501,3.321928095,3.321928095,3.321928095,3.321928095,4,4,4,4,5.584962501,5.584962501,4.807354922,4.807354922,4.807354922,4.807354922,5.321928095,4.807354922,3.807354922,3.807354922,3.807354922,3,4.584962501,4.584962501,3.906890596,3.906890596,3.906890596,2.584962501,2.584962501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,won,0,2,2,2,2,2,2,1,1,2,1,2.584962501,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,won,0,4.807354922,3.169925001,1.584962501,1.584962501,2.584962501,4.169925001,2.584962501,2.584962501,2.584962501,2.584962501,2.584962501,2.584962501,3.584962501,3.584962501,2.584962501,1,0,0,0,0,0,0,0,0,1,1,2.584962501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.584962501,0,0,0,0,1,1,0,1.584962501,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,lost,0,5.807354922,8.894817763,9.400879436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,lost,0,4.807354922,6.022367813,4.906890596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,lost,0,3,4.392317423,4.584962501,4.584962501,5.392317423,5.392317423,5.392317423,5.392317423,4.807354922,3.807354922,3.807354922,3.807354922,3.807354922,3.807354922,3.321928095,3.321928095,3.321928095,3.321928095,3.321928095,3.321928095,2.584962501,2.584962501,2.584962501,2.584962501,1,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,lost,0,6.129283017,7.845490051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,won,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,won,0,4.807354922,8.049848549,10.71424552,9.144658243,9.45532722,8.495855027,9.915879379,9.59058705,5.169925001,4.169925001,4.169925001,5.392317423,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,lost,0,4.807354922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,lost,0,4.807354922,6.022367813,4.247927513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,lost,0,3,3.700439718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,won,0,3,3.700439718,3,1,1,0,0,0,0,0,0,1,1,0,1.584962501,1,1,1,1,1,1,2.584962501,2.584962501,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,lost,0,3,4.392317423,5.169925001,5.832890014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,lost,0,4.807354922,7.475733431,6.06608919,8.611024797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,lost,0,6.129283017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,lost,0,4.807354922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,lost,0,4.807354922,8.049848549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,won,0,4.807354922,6.022367813,4.247927513,2,2,3.584962501,3.584962501,3.584962501,4.584962501,4.584962501,4.584962501,4.584962501,6.169925001,6.169925001,6.169925001,6.169925001,4,3,3,3,3,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,won,0,2,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,won,0,3,5.906890596,5.169925001,4.169925001,4.169925001,4.169925001,0,0,0,0,4.169925001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,won,0,3,3.700439718,5.169925001,6.62935662,5.392317423,3.459431619,3.321928095,3.321928095,3.807354922,4.584962501,6.169925001,6,5.906890596,6.727920455,5.832890014,5.523561956,6.807354922,6.807354922,7.700439718,7.707359132,6.584962501,6.169925001,5.754887502,6.169925001,5.169925001,5.169925001,5.169925001,3.584962501,3.584962501,4.584962501,3.584962501,3,4.584962501,5.169925001,6.392317423,6.392317423,4.807354922,6.392317423,6.392317423,6.392317423,7.129283017,6.807354922,6,5,5.321928095,5.169925001,5.169925001,5.169925001,5,4.807354922,4.807354922,5.807354922,4.807354922,4.807354922,4.807354922,4.807354922,4.807354922,4.807354922,4.807354922,4.584962501,4.584962501,4.584962501,4.584962501,4.584962501,4.584962501,3.584962501,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,aborted,0,4.807354922,4.392317423,0,1.584962501,3.169925001,3.169925001,3.169925001,3.584962501,5.169925001,5.672425342,7.672425342,7.672425342,7.392317423,5.672425342,7.257387843,7.257387843,5.672425342,7.672425342,6.672425342,6.672425342,6.087462841,7.087462841,7.672425342,9.257387843,9.087462841,9.087462841,9.672425342,9.672425342,9.672425342,9.672425342,9.672425342,10.67242534,10.67242534,12.25738784,12.4918531,11.4429435,8.169925001,8.169925001,8.169925001,8.169925001,8.169925001,9.169925001,8.906890596,8.906890596,10.4918531,10.22881869,10.0768156,11.6617781,10.97727992,10.39231742,9.562242424,8.977279923,8.977279923,8.392317423,7.392317423,7.392317423,9.714245518,9.714245518,9.714245518,11.29920802,12.14720492,14.50084188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,lost,0,5.807354922,8.049848549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,lost,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,won,0,3,5.169925001,5.169925001,4.584962501,6.169925001,4.584962501,4.584962501,6.169925001,5.169925001,5.169925001,5.169925001,5.584962501,5.584962501,5.584962501,5.584962501,6.584962501,6.584962501,4.584962501,3.584962501,3.584962501,3.584962501,3.584962501,3.584962501,3.584962501,2,2,2,2,2,2,3,3.584962501,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,won,0,3,3.700439718,3.321928095,4.169925001,5.754887502,5.977279923,5.977279923,6.62935662,4.584962501,5.321928095,4.584962501,4.584962501,7.169925001,7.754887502,6.754887502,6.169925001,5.169925001,5.169925001,5.169925001,6.754887502,6.169925001,6.754887502,6.169925001,7.169925001,6.584962501,6.584962501,6.584962501,6.584962501,6.584962501,6.584962501,5.584962501,5.584962501,6.169925001,7.754887502,7.754887502,8.257387843,6.977279923,6.977279923,6.977279923,6.977279923,6.977279923,8.562242424,8.562242424,8.562242424,8.562242424,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,2.584962501,2.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,won,0,4.807354922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,won,0,4.807354922,1.584962501,2.584962501,2.584962501,2.584962501,1.584962501,1.584962501,1.584962501,1.584962501,3.584962501,2.584962501,2.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,3.169925001,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,1.584962501,3.169925001,3.169925001,3.169925001,1.584962501,1.584962501,1.584962501,1,1,1,1,1,1,1,1,1,0,1.584962501,1.584962501,1,0,0,1,0,0,1,1,1,1,2.584962501,3,3,3,3,3,3,3,3,2,2,2.584962501,2,1.584962501,1.584962501,1.584962501,1.584962501,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,won,0,3,3.700439718,4.247927513,4.523561956,5.977279923,5.169925001,6.754887502,5.906890596,4.584962501,4.584962501,4.584962501,4.584962501,4.584962501,4.584962501,4.584962501,4.584962501,4.584962501,4.584962501,4.584962501,4.169925001,5.169925001,5.169925001,5.169925001,5.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,4.169925001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,lost,0,3,3.700439718,5.169925001,3.906890596,3.169925001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
